"gene_id"	"X1.9.2_S4_L001_R1_001_Count.count"	"X1.9.2_S4_L002_R1_001_Count.count"	"X1.9.2_S4_L003_R1_001_Count.count"	"X1.9.2.G_S16_L001_R1_001_Count.count"	"X1.9.2.G_S16_L002_R1_001_Count.count"	"X1.9.2.G_S16_L003_R1_001_Count.count"	"X2.6.2_S6_L001_R1_001_Count.count"	"X2.6.2_S6_L002_R1_001_Count.count"	"X2.6.2_S6_L003_R1_001_Count.count"	"X3.19.1_S1_L001_R1_001_Count.count"	"X3.19.1_S1_L002_R1_001_Count.count"	"X3.19.1_S1_L003_R1_001_Count.count"	"X3.19.1.G_S8_L001_R1_001_Count.count"	"X3.19.1.G_S8_L002_R1_001_Count.count"	"X3.19.1.G_S8_L003_R1_001_Count.count"	"X3.51.1_S12_L001_R1_001_Count.count"	"X3.51.1_S12_L002_R1_001_Count.count"	"X3.51.1_S12_L003_R1_001_Count.count"	"X3.51.1.G_S10_L001_R1_001_Count.count"	"X3.51.1.G_S10_L002_R1_001_Count.count"	"X3.51.1.G_S10_L003_R1_001_Count.count"	"X4.11.5_S14_L001_R1_001_Count.count"	"X4.11.5_S14_L002_R1_001_Count.count"	"X4.11.5_S14_L003_R1_001_Count.count"	"X4.44.4_S2_L001_R1_001_Count.count"	"X4.44.4_S2_L002_R1_001_Count.count"	"X4.44.4_S2_L003_R1_001_Count.count"	"X4.44.4.G_S17_L001_R1_001_Count.count"	"X4.44.4.G_S17_L002_R1_001_Count.count"	"X4.44.4.G_S17_L003_R1_001_Count.count"	"DPR.1.G_S5_L001_R1_001_Count.count"	"DPR.1.G_S5_L002_R1_001_Count.count"	"DPR.1.G_S5_L003_R1_001_Count.count"	"DPR.2.G_S7_L001_R1_001_Count.count"	"DPR.2.G_S7_L002_R1_001_Count.count"	"DPR.2.G_S7_L003_R1_001_Count.count"	"SB.C1_S9_L001_R1_001_Count.count"	"SB.C1_S9_L002_R1_001_Count.count"	"SB.C1_S9_L003_R1_001_Count.count"	"SB.C2_S11_L001_R1_001_Count.count"	"SB.C2_S11_L002_R1_001_Count.count"	"SB.C2_S11_L003_R1_001_Count.count"	"SB.C3_S13_L001_R1_001_Count.count"	"SB.C3_S13_L002_R1_001_Count.count"	"SB.C3_S13_L003_R1_001_Count.count"	"SB.CK.1.G_S15_L001_R1_001_Count.count"	"SB.CK.1.G_S15_L002_R1_001_Count.count"	"SB.CK.1.G_S15_L003_R1_001_Count.count"	"SB.CK.2.G_S18_L001_R1_001_Count.count"	"SB.CK.2.G_S18_L002_R1_001_Count.count"	"SB.CK.2.G_S18_L003_R1_001_Count.count"	"SB.CK.3.G_S3_L001_R1_001_Count.count"	"SB.CK.3.G_S3_L002_R1_001_Count.count"	"SB.CK.3.G_S3_L003_R1_001_Count.count"
"PAC:17830233"	1	0	1	0	1	0	4	4	4	2	3	2	2	3	3	6	4	2	2	1	2	3	1	3	3	2	3	3	4	1	0	4	3	4	2	5	1	0	1	2	2	2	2	3	8	2	1	1	6	2	4	4	2	3
"PAC:17830234"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17830235"	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17830236"	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	2	0	0	2	0	0	0	1	0	0	0	4	2	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0
"PAC:17830237"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17830238"	1508	1493	1485	2007	1995	2097	1968	1967	1954	1658	1732	1718	3837	3998	3981	1352	1350	1387	3842	3934	3907	3569	3503	3550	1147	1158	1146	2562	2709	2629	2489	2442	2426	3929	4000	4087	933	862	867	2247	2404	2397	4945	4913	5056	3711	3649	3774	3138	3196	3218	3666	3756	3856
"PAC:17830239"	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17830240"	1	2	1	0	2	0	2	5	3	4	6	4	0	1	3	3	2	2	5	8	1	3	0	2	4	3	4	0	2	2	1	0	0	2	3	2	0	3	0	2	3	2	6	1	3	0	2	3	0	0	0	4	3	2
"PAC:17830241"	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	1	3	4	5	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	2	1	4	2	2	1	1	1	0	0	0	1	2	0
"PAC:17830242"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17830243"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	2	0	0	0	0	0	0	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17830244"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17830245"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17830246"	5	6	10	5	1	2	4	4	5	2	5	7	3	3	9	10	4	8	2	1	1	6	9	7	4	1	8	11	7	4	6	3	2	14	18	15	5	9	5	3	9	1	10	5	6	8	12	10	3	7	4	2	2	3
"PAC:17830247"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17830248"	1	1	1	0	0	0	0	1	0	1	1	0	0	2	2	2	2	0	0	0	0	0	0	0	1	1	2	0	0	0	2	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	3	1	0	1	1
"PAC:17830249"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"PAC:17830250"	0	1	0	2	0	3	0	1	0	0	0	0	0	0	0	1	0	1	2	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	2	0	1	0	1	2	0	0	0	0	0	1	0	0	0	0	0	1	0
"PAC:17830251"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17830252"	1	0	0	0	0	0	0	0	2	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
"PAC:17830253"	3	1	2	1	0	1	2	2	2	1	0	1	2	1	2	4	1	3	1	0	0	0	2	0	0	0	0	1	2	1	2	1	2	1	4	2	0	2	0	2	2	0	4	1	1	2	1	5	2	3	4	0	0	0
"PAC:17830254"	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"PAC:17830255"	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	1	2	0	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	2	0
"PAC:17830256"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17830257"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17830258"	0	1	0	0	1	2	2	2	0	0	2	1	0	0	0	0	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	2	1	1	2	1	0	1	0	0	1	2
"PAC:17830259"	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	0	2	0	0	0	1	2	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	2	0	0	0	0	0	0
"PAC:17830260"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17830261"	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	3	0	0	1	1	1	1	1	0	0	0	1	2	0	0	0	0	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"PAC:17830262"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17830263"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17830264"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17830265"	9	9	7	4	4	5	9	12	12	4	6	7	1	3	4	6	7	9	8	5	2	11	8	4	6	12	9	8	9	3	12	12	10	15	15	8	2	4	5	1	1	7	12	7	9	7	20	10	7	5	8	5	4	6
"PAC:17830266"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17830267"	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
"PAC:17830268"	1	0	1	0	0	0	1	1	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	1	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17830269"	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0
"PAC:17830270"	1	1	0	0	0	0	1	3	2	2	0	2	0	0	0	1	5	0	0	0	0	0	0	0	1	0	0	0	2	4	2	2	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	2	1	0
"PAC:17830271"	0	0	0	0	0	0	0	0	0	0	0	3	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	0	0
"PAC:17830272"	1	2	0	1	0	0	3	4	1	1	2	0	1	0	0	1	2	1	0	1	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	2	3	0	0	0	0	0	0	2	0	2
"PAC:17830273"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17830274"	33	34	40	50	48	54	61	71	48	77	63	76	26	31	27	39	47	47	29	24	23	55	65	70	47	30	41	45	47	45	138	130	143	11	13	33	25	28	25	109	94	86	57	45	54	28	33	24	34	28	33	20	20	20
"PAC:17830275"	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"PAC:17830276"	2	1	2	0	1	1	0	1	0	3	1	2	4	5	4	2	1	3	1	0	0	2	0	0	0	0	0	0	0	1	2	2	9	4	0	3	1	0	0	1	0	1	0	0	1	5	4	3	1	2	2	1	1	5
"PAC:17830277"	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	1	1	0
"PAC:17830278"	1	2	3	1	3	4	2	0	1	0	4	1	2	0	0	2	1	2	2	0	0	0	2	2	0	0	0	0	0	0	0	3	2	1	0	6	0	0	0	0	0	0	0	0	0	1	2	0	2	1	1	0	0	0
"PAC:17830279"	2	1	0	7	1	3	1	1	0	1	0	3	0	1	2	1	0	0	0	2	1	3	2	4	1	2	0	2	0	7	2	1	2	4	0	1	0	0	0	2	0	1	2	0	1	7	3	3	2	0	0	3	0	0
"PAC:17830280"	1	0	0	12	10	18	0	5	2	2	2	2	13	18	18	3	3	0	13	18	14	19	14	8	0	0	0	10	25	20	17	18	25	2	2	2	1	2	2	0	2	0	1	1	6	0	0	0	1	0	1	0	0	0
"PAC:17830281"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17830282"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"PAC:17830283"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	2	0	3	0	2	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	2
"PAC:17830284"	0	2	0	2	3	2	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	5	2	3	2	2	0	0	0	0	0	0	0	0	0	0	1	1	2	0	1	1	1	0	2
"PAC:17830285"	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	3	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2
"PAC:17830286"	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	2	2	0	1	0	0	0	0
"PAC:17830287"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"PAC:17830288"	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
"PAC:17830289"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17830290"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17830291"	9	4	1	0	2	0	1	6	4	2	4	4	0	2	0	2	4	1	3	1	6	2	4	5	1	0	0	4	3	5	4	4	9	3	2	5	2	2	0	3	3	6	4	1	1	3	4	0	0	2	0	2	2	3
"PAC:17830292"	0	0	1	0	0	1	1	0	2	1	1	1	1	1	1	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0
"PAC:17830293"	3	1	0	0	0	1	0	2	4	1	0	0	4	2	1	0	0	1	1	2	0	0	0	3	4	0	2	1	0	2	1	0	1	0	3	0	1	0	1	3	1	2	2	4	2	4	1	1	0	0	0	1	1	3
"PAC:17830294"	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	2	0	0	0	0
"PAC:17830295"	2	0	2	0	0	1	5	3	1	2	1	1	0	0	0	2	0	1	1	0	0	0	0	0	2	3	4	0	0	0	6	2	0	3	4	3	3	1	0	5	2	3	5	0	0	2	2	1	0	1	0	0	0	0
"PAC:17830296"	2	3	2	2	0	2	4	0	4	3	5	3	3	2	6	6	5	2	2	1	5	2	1	7	3	0	1	0	3	1	3	3	7	3	3	9	2	3	2	1	1	2	3	3	0	0	2	1	1	0	0	3	2	1
"PAC:17830297"	1	0	3	2	1	1	4	0	1	3	0	2	0	1	0	3	3	2	1	0	0	0	1	1	0	1	0	2	1	2	1	1	0	1	0	2	0	0	0	2	0	2	2	4	0	0	0	0	0	0	0	1	0	0
"PAC:17830298"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17830299"	63	59	55	39	40	38	144	127	127	161	142	179	72	72	68	94	90	75	39	37	30	57	57	50	99	109	100	89	76	54	44	43	37	64	79	69	42	38	45	74	75	85	137	133	122	55	63	53	53	56	39	62	65	63
"PAC:17830300"	3	5	4	4	0	2	7	5	3	6	8	6	3	4	1	7	6	4	1	2	0	2	6	3	6	2	1	6	8	4	4	4	7	3	2	2	1	0	0	1	0	4	2	2	1	5	2	4	0	2	2	1	1	2
"PAC:17830301"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
"PAC:17830302"	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"PAC:17830303"	1	0	0	0	0	0	0	1	2	0	1	0	1	0	1	1	4	0	0	0	0	1	0	1	1	1	1	1	1	3	0	0	2	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1
"PAC:17830304"	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0
"PAC:17830305"	0	0	0	1	0	2	2	1	2	4	1	3	1	2	6	5	4	2	7	7	3	2	3	0	5	2	2	6	3	2	53	36	41	17	24	19	0	0	0	2	11	5	1	2	0	19	14	13	8	3	4	8	7	5
"PAC:17830306"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17830307"	0	0	0	0	0	0	0	1	1	0	1	4	5	0	1	1	0	0	1	2	0	0	1	0	2	2	0	0	1	3	0	2	1	4	1	1	0	0	0	0	0	0	1	0	0	2	2	4	0	0	4	1	0	1
"PAC:17830308"	0	2	0	0	0	1	1	1	2	1	1	1	0	0	1	3	2	1	0	0	1	2	3	1	5	2	3	1	1	2	2	1	2	1	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	3	3	1
"PAC:17830309"	0	2	0	1	1	1	1	0	0	1	2	1	0	0	0	3	0	0	0	0	0	1	6	2	0	0	0	0	2	1	9	10	5	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0
"PAC:17830310"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17830311"	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	3	3	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
